-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
7.1,12.5,100.0,13.8,8.3
7.3,12.6,93.4,13.0,8.0
7.1,12.3,94.9,12.6,7.6
7.1,12.7,95.7,13.3,8.0
7.7,11.9,97.5,13.5,8.3
7.5,12.0,93.0,13.5,7.8
7.7,12.4,98.5,13.7,7.6
7.8,12.8,94.5,12.8,8.1
7.2,12.2,90.7,13.7,8.2
7.3,12.4,90.3,13.9,7.6
7.5,12.0,97.3,14.0,7.6
7.1,12.2,91.7,13.2,7.6
7.6,12.7,96.6,14.1,8.2
7.3,12.4,94.5,13.1,7.8
7.4,12.3,95.2,13.8,8.4
7.6,12.2,91.1,13.1,8.0
7.5,11.6,86.4,13.2,7.6
7.6,12.6,89.2,13.2,8.1
7.6,11.8,86.9,13.6,8.2
7.3,11.5,84.9,13.7,8.4
7.5,11.8,85.1,13.7,7.9
7.1,11.7,90.9,13.8,7.9
7.5,11.4,90.4,14.2,7.7
7.3,11.6,84.1,13.7,7.7
7.2,11.4,85.5,13.7,8.0
7.6,12.1,86.4,13.5,8.0
7.2,12.4,82.1,14.0,7.8
7.3,12.1,83.8,13.7,8.3
7.1,12.0,87.7,13.6,7.7
6.8,11.4,86.4,13.0,8.2
7.5,11.7,79.7,13.2,8.2
7.1,11.7,79.3,14.1,8.0
7.0,11.3,79.1,13.1,7.9
6.8,11.9,80.7,14.2,7.8
7.3,11.9,76.3,13.5,8.2
7.3,12.0,80.8,14.3,8.1
7.0,11.1,77.4,13.7,7.9
6.9,11.3,80.0,13.1,8.4
7.3,12.0,77.0,14.2,8.3
7.0,11.3,75.4,14.4,8.3
6.8,11.6,76.0,14.4,8.3
7.3,11.8,79.6,14.2,8.3
7.2,12.1,75.2,13.7,8.0
7.2,11.7,73.7,13.3,7.8
7.1,12.0,72.3,13.4,8.0
7.2,11.5,72.8,13.6,8.4
6.8,11.3,74.4,14.4,8.0
6.8,11.8,76.0,13.7,8.0
6.6,11.6,75.5,14.1,8.3
6.8,11.0,73.7,13.4,8.3
6.8,11.0,73.3,14.4,8.3
6.6,12.0,68.9,13.8,8.6
6.9,11.3,72.8,13.7,8.2
6.6,11.5,68.7,14.1,7.9
6.8,10.9,71.3,14.0,8.0
7.0,11.0,66.6,13.2,7.8
6.9,11.5,69.5,14.1,8.4
7.1,11.5,66.7,13.9,8.5
6.6,11.4,67.7,13.7,8.5
7.0,11.3,63.8,14.3,7.9
7.0,11.5,64.7,14.4,8.5
6.6,10.8,65.2,14.3,8.0
6.6,11.8,66.0,13.9,7.9
6.5,11.2,66.2,14.0,8.7
7.0,11.6,60.8,13.6,8.3
7.0,11.6,59.3,14.2,8.7
6.4,11.6,60.3,13.9,8.3
6.6,11.2,58.6,14.2,8.2
6.7,10.8,60.2,13.4,8.7
6.6,11.6,61.0,13.8,8.4
6.6,10.9,56.5,13.5,8.5
6.7,10.8,58.7,14.3,8.5
6.9,11.5,58.3,13.9,8.7
6.7,10.9,56.5,14.7,8.6
6.9,11.5,54.7,14.0,7.9
6.5,11.4,56.0,14.1,8.5
6.8,10.7,55.6,14.5,8.1
6.6,10.5,54.7,14.8,8.2
6.4,10.8,51.9,14.1,8.5
6.8,10.8,51.7,14.0,8.5
6.8,10.9,52.4,13.6,8.5
6.7,10.5,53.2,14.3,8.0
6.4,10.4,54.1,14.1,8.3
6.6,11.1,50.4,14.7,8.4
6.3,10.7,52.8,14.3,8.5
6.6,10.4,51.8,13.7,8.5
6.6,10.3,50.3,14.0,8.3
6.5,11.2,48.9,14.0,8.5
6.7,10.6,47.7,13.5,8.6
6.4,11.1,46.6,14.8,8.3
6.4,11.1,47.4,13.8,8.8
6.2,10.5,46.5,15.0,8.6
6.5,11.1,45.1,14.0,8.5
6.2,10.6,45.9,13.6,8.4
6.2,11.1,47.2,14.6,8.8
6.5,10.2,45.7,14.1,8.7
6.3,11.0,42.1,14.3,8.2
6.5,10.7,45.2,15.0,8.3
6.1,11.0,44.6,13.7,8.9
6.1,10.9,42.9,13.9,8.9
6.2,10.2,40.5,14.5,8.8
6.3,10.2,42.4,15.0,8.4
6.0,10.5,41.5,14.0,9.0
6.2,10.3,38.7,14.0,8.5
6.0,10.9,39.1,15.1,8.9
6.0,10.6,40.2,14.3,8.9
5.9,10.2,37.5,14.1,9.0
6.3,10.8,35.5,13.7,8.7
5.9,10.2,37.0,14.8,8.7
6.4,10.8,35.1,13.7,8.3
6.2,10.0,36.5,14.5,8.2
6.4,11.4,33.4,13.9,8.7
6.1,11.1,33.5,14.0,8.4
6.0,11.2,32.7,13.9,8.6
6.2,10.6,32.7,14.9,8.7
6.2,10.3,31.7,14.5,8.8
6.4,10.2,32.0,14.0,8.3
6.0,10.4,31.9,14.3,8.3
5.9,10.8,31.2,14.6,8.6
6.2,10.6,29.6,14.0,8.8
5.9,46.6,30.5,14.7,9.0
5.7,42.2,29.9,14.3,9.1
5.9,43.8,27.7,14.8,8.8
6.0,43.8,27.4,14.2,8.4
5.8,40.6,28.6,14.9,8.5
6.0,38.8,27.1,15.0,8.9
5.8,40.4,25.4,14.4,8.4
5.9,39.8,25.0,15.3,8.5
5.8,38.8,23.9,14.0,8.7
6.1,38.2,25.5,14.0,8.4
6.1,35.4,24.0,14.6,8.4
6.3,36.2,24.2,15.0,8.4
6.4,34.7,22.5,14.9,9.1
5.9,35.4,23.0,14.0,8.6
6.1,32.0,22.4,15.3,9.0
5.7,33.4,21.1,14.5,9.0
5.6,31.9,21.2,15.0,9.1
6.0,31.2,20.6,14.9,9.0
55.6,29.0,18.8,15.0,8.7
88.6,28.5,17.8,15.1,8.5
93.9,27.0,18.4,14.3,9.1
91.4,26.1,16.7,15.0,8.4
88.7,25.9,16.3,15.4,8.7
93.4,25.8,15.5,14.2,8.6
88.7,24.0,14.8,14.8,8.4
91.3,22.9,14.7,14.9,8.6
92.0,23.7,14.3,14.7,9.1
91.7,21.9,14.1,14.7,8.4
92.8,20.1,13.7,15.4,9.1
90.0,20.3,12.4,14.1,8.4
86.6,20.3,11.9,14.1,9.1
87.9,18.4,11.7,14.2,9.0
89.8,16.8,11.1,14.6,8.4
90.8,16.2,9.9,15.1,9.1
90.2,15.7,9.2,15.4,9.2
93.5,16.4,9.5,14.1,9.0
95.5,15.7,8.9,13.0,9.0
82.6,17.4,8.9,12.2,9.3
52.7,18.7,8.8,11.1,9.1
38.3,23.5,8.5,9.6,9.6
28.5,29.1,9.1,8.9,9.7
21.2,38.9,9.7,8.6,10.4
16.9,61.5,10.5,8.0,11.6
13.9,87.6,11.1,7.5,13.3
11.6,88.5,13.1,7.8,12.2
13.6,78.8,16.3,7.4,10.1
15.0,51.2,18.6,8.1,9.8
17.8,38.8,20.7,8.0,9.3
18.5,30.9,22.8,7.8,8.6
20.6,29.2,24.7,7.8,8.3
20.3,29.5,27.1,7.5,7.6
19.3,28.5,27.1,7.3,7.1
19.8,27.7,26.9,7.2,7.4
19.4,28.4,27.5,7.4,7.2
17.7,27.4,29.1,6.9,6.9
16.5,26.7,29.0,6.6,6.2
16.1,27.5,26.1,7.0,6.0
14.3,28.8,26.7,6.3,6.1
11.3,29.5,27.0,6.5,5.8
10.8,30.3,25.4,6.1,5.5
10.5,28.9,24.3,6.0,5.3
11.4,29.4,25.9,5.9,5.3
11.3,27.1,25.7,5.4,5.0
10.9,27.0,31.3,5.8,4.4
10.5,22.8,46.7,6.1,4.3
19.3,19.5,82.2,7.0,4.2
56.0,19.2,78.2,7.4,4.2
100.9,17.5,79.2,8.2,4.1
96.8,16.9,84.5,8.4,4.1
103.0,16.9,79.8,8.2,4.0
97.8,16.0,81.3,9.0,4.1
96.5,15.6,83.2,9.3,4.1
100.4,15.9,83.2,8.8,4.1
102.5,16.4,78.0,9.6,4.2
10.5,16.3,81.8,9.1,4.3
11.4,15.3,77.4,9.1,4.0
10.8,15.6,80.9,9.0,4.1
10.9,15.8,75.8,10.0,4.2
10.6,15.4,79.2,9.7,4.2
10.9,15.6,73.6,9.4,4.3
10.7,15.0,77.2,9.9,4.2
10.1,15.0,74.3,10.0,4.4
10.4,14.6,77.9,9.6,4.7
11.0,15.3,72.6,10.3,4.4
10.9,14.9,76.5,9.9,4.8
10.8,15.1,70.6,10.5,4.5
9.9,15.3,70.1,10.7,4.8
10.2,15.2,71.0,10.1,4.7
10.7,14.8,68.9,10.5,5.1
10.2,13.8,66.9,11.0,4.9
10.6,14.7,72.4,10.6,5.1
9.7,14.6,67.2,10.4,5.2
9.7,14.0,69.0,11.0,5.1
10.1,14.1,70.6,11.4,5.4
10.1,14.6,64.4,11.7,5.2
9.9,14.3,69.6,11.8,5.5
9.6,13.3,67.3,11.4,5.6
9.5,13.5,65.4,11.9,5.6
10.1,14.2,63.7,11.1,5.6
9.2,13.9,66.6,11.3,5.5
9.0,12.9,60.9,11.2,5.7
9.8,13.0,64.4,11.4,5.5
9.0,13.6,65.1,11.7,6.0
9.4,13.6,64.8,11.5,6.0
9.6,13.4,63.8,12.4,6.1
8.7,12.9,62.3,12.0,6.2
9.3,13.7,57.2,11.9,6.0
9.3,12.5,57.7,13.0,6.3
9.2,13.3,61.1,12.6,6.1
9.1,13.0,59.1,12.2,6.0
8.8,13.0,59.4,12.3,6.4
9.1,12.7,60.0,12.5,6.2
9.0,12.3,56.7,13.5,6.5
9.0,12.1,56.8,13.1,6.5
8.3,12.8,53.6,13.5,6.2
8.9,12.6,52.8,12.6,6.4
8.8,11.9,56.3,13.4,6.5
8.3,12.1,53.8,13.0,6.9
8.6,12.1,52.5,12.8,6.9
8.1,12.7,52.9,13.6,6.7
8.7,11.5,49.6,13.7,6.8
8.6,12.5,53.7,13.9,6.8
8.4,12.0,51.8,13.9,6.6
8.2,11.6,52.3,13.5,6.8
8.3,11.2,50.5,14.0,7.0
8.1,11.1,47.4,14.1,7.5
8.0,11.2,50.3,14.0,7.5
8.0,11.0,50.2,13.7,7.6
7.5,11.2,45.8,15.1,7.4
7.7,10.8,46.4,14.1,7.6
7.9,11.0,47.7,14.9,7.2
7.8,11.1,45.6,14.9,7.3
7.3,11.3,46.9,14.2,7.3
7.2,11.3,46.3,14.4,7.4
7.7,10.9,43.7,15.3,7.3
7.2,10.6,42.9,14.8,7.6
7.6,10.3,42.5,14.6,7.8
7.2,10.7,40.2,15.9,7.6
7.5,10.8,40.6,15.2,7.8
6.8,11.0,39.3,15.6,7.9
7.0,10.7,39.7,15.1,8.1
7.1,10.5,39.1,16.4,8.2
7.3,10.1,39.5,16.2,8.4
6.6,10.7,40.3,16.5,8.1
7.0,10.4,38.6,15.2,8.3
6.7,9.6,36.7,15.7,8.0
6.6,10.3,38.4,15.5,8.5
6.9,9.8,35.3,16.6,8.1
6.5,10.0,35.5,15.9,8.8
6.6,9.5,35.6,16.1,8.5
6.4,10.0,32.7,16.2,8.6
6.3,10.0,35.1,16.0,8.6
6.6,9.3,33.3,17.3,8.5
6.5,9.4,31.5,17.0,8.9
6.3,9.5,33.3,16.5,9.1
6.3,9.5,32.4,16.6,9.2
6.4,9.2,31.6,17.0,9.0
6.2,9.2,30.2,16.5,8.7
5.7,9.0,30.7,17.2,8.9
5.9,8.9,29.3,17.4,9.2
6.0,8.7,27.4,17.0,8.9
5.7,8.8,28.1,17.2,9.2
