-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
7.1,11.9,98.6,13.8,8.3
7.4,11.9,95.7,12.6,7.6
7.7,12.9,101.0,12.7,8.1
7.8,11.9,94.0,12.7,8.2
7.4,12.8,100.0,13.0,8.2
7.5,11.9,99.4,12.7,7.7
7.5,12.0,91.8,13.9,7.7
7.3,11.9,93.2,13.3,8.0
7.7,12.1,93.4,13.3,8.0
7.3,11.7,93.9,13.6,7.8
7.2,11.9,97.3,13.4,8.3
7.1,12.6,91.7,13.6,8.0
7.1,12.3,93.2,13.7,7.8
7.5,11.8,94.3,13.2,8.2
7.3,12.4,93.5,13.6,7.7
7.0,11.8,90.3,13.8,7.8
7.3,12.5,87.6,13.5,8.3
7.5,12.5,87.7,13.0,7.8
7.2,12.0,91.4,13.9,7.9
7.0,12.1,87.6,14.0,8.4
7.0,11.7,89.0,13.4,8.3
7.5,11.5,84.3,13.0,8.1
7.3,12.2,83.0,13.9,7.6
7.2,11.5,87.4,13.7,8.3
6.9,12.4,88.7,13.8,8.3
6.9,11.4,81.9,13.8,8.3
6.9,12.2,82.2,14.2,8.1
7.5,12.1,80.6,13.9,8.4
7.3,12.0,82.8,14.2,8.0
7.2,12.0,80.1,14.4,7.7
7.3,12.4,78.9,14.0,7.8
7.3,11.4,80.1,14.2,8.2
6.9,12.4,83.4,13.4,8.0
6.9,12.2,79.0,13.7,8.1
6.9,11.3,84.3,13.4,8.4
7.4,11.7,76.5,14.1,7.7
7.0,11.7,81.8,13.4,8.3
6.9,11.2,78.9,14.0,8.3
6.8,12.1,80.1,14.0,7.8
7.1,11.6,79.7,14.4,7.8
6.9,11.5,78.0,14.1,7.9
6.7,11.7,74.3,14.4,8.0
6.9,11.6,77.5,13.8,7.8
7.3,12.2,77.2,14.2,8.4
7.3,12.0,77.1,14.5,8.3
7.1,11.7,70.4,14.4,7.9
7.2,12.1,72.2,13.7,8.1
7.1,11.9,70.6,14.3,8.5
6.9,11.7,71.9,13.9,8.1
6.6,11.7,70.7,14.4,8.4
6.6,11.0,70.0,13.2,8.0
6.8,11.3,69.6,14.4,8.1
7.2,11.9,71.0,13.8,8.1
6.8,11.8,69.2,13.9,7.9
7.0,11.9,66.3,14.0,8.6
6.7,11.4,64.7,14.4,7.9
6.9,11.6,66.8,13.7,8.4
6.9,11.0,67.1,13.3,8.6
6.8,11.0,65.0,13.8,8.0
6.8,11.6,63.0,13.4,8.5
6.5,11.0,64.7,14.3,8.7
7.0,11.1,66.8,14.4,7.9
6.8,11.8,63.3,14.0,8.1
6.9,11.5,60.2,14.1,8.3
6.7,11.5,63.2,14.6,8.3
6.9,11.6,61.5,14.6,8.7
6.6,10.7,60.4,13.8,8.3
6.9,10.8,62.9,13.9,8.3
6.6,11.7,60.1,14.4,8.3
6.7,10.8,62.2,13.7,8.3
6.9,11.4,60.2,14.1,7.9
6.8,10.7,60.2,13.8,8.2
6.5,11.2,58.4,13.4,8.7
6.3,10.8,59.2,13.5,8.4
6.4,11.2,55.4,14.2,8.2
6.9,11.0,56.8,13.6,8.0
6.3,10.7,53.4,14.3,8.7
6.6,10.6,56.0,13.9,8.4
6.6,10.5,53.2,14.3,8.7
6.6,10.5,51.7,14.8,8.8
6.8,11.0,52.9,13.8,8.1
6.4,10.5,54.7,14.9,8.6
6.4,11.4,52.0,14.1,8.2
6.3,11.2,53.1,13.6,8.6
6.8,11.2,48.6,14.5,8.8
6.4,10.6,50.3,14.3,8.6
6.5,10.4,52.0,13.8,8.1
6.6,10.6,47.4,14.9,8.1
6.2,11.0,47.5,14.9,8.2
6.4,10.3,49.6,14.3,8.8
6.2,11.2,46.0,14.8,8.0
6.5,11.2,46.1,14.2,8.4
6.5,10.6,48.5,14.6,8.5
6.5,11.0,43.8,14.0,8.5
6.1,10.6,45.0,14.4,8.2
6.3,10.5,46.1,13.6,8.4
6.5,10.6,43.5,13.8,8.7
6.5,10.3,45.0,14.7,8.8
6.2,10.7,44.5,15.0,8.6
6.6,10.9,41.4,13.6,8.6
6.3,10.7,39.5,15.0,8.3
6.5,10.7,41.4,13.8,8.3
6.4,10.9,39.7,14.7,8.3
6.2,10.8,41.0,14.9,8.1
6.4,10.5,37.3,14.7,8.8
6.4,10.5,36.7,14.8,8.6
6.4,10.1,38.6,14.5,8.3
6.3,11.0,36.6,14.9,8.8
6.1,10.3,36.0,14.9,8.5
6.3,10.0,34.5,15.2,8.5
6.0,10.3,34.8,14.6,8.5
6.3,11.0,34.2,14.8,8.7
6.2,10.5,34.5,15.0,8.9
6.1,10.7,35.0,14.9,8.7
6.0,10.9,32.3,14.2,8.6
5.9,10.1,32.0,14.4,8.6
6.3,10.4,32.6,15.1,8.7
6.1,10.8,32.2,14.3,8.6
6.2,10.8,29.9,14.1,8.8
6.0,10.2,31.6,14.2,8.9
6.2,43.4,30.2,15.1,9.0
6.1,44.0,30.5,14.8,8.2
6.1,41.2,29.5,15.2,9.0
6.1,43.7,28.6,14.4,8.5
6.0,40.6,26.4,15.1,8.3
6.1,40.0,26.0,15.1,8.9
6.2,38.9,25.6,14.4,9.0
6.0,38.2,26.6,14.2,8.7
5.8,36.6,23.8,15.0,8.7
6.1,36.7,24.7,14.2,8.9
6.5,37.2,22.8,14.7,9.1
6.3,34.7,23.0,14.9,8.3
6.2,33.3,21.8,15.3,9.1
6.3,35.1,22.9,14.3,8.4
6.3,31.5,21.3,15.3,9.0
5.7,31.1,21.6,14.3,8.3
5.7,30.7,20.5,14.2,8.9
5.9,30.1,19.9,15.0,8.4
54.3,31.0,18.6,14.2,8.5
90.3,28.0,18.2,14.8,8.6
94.4,26.8,17.7,15.1,9.2
88.2,27.0,17.4,14.5,8.8
93.8,26.4,16.7,14.2,9.0
88.4,24.9,16.6,15.3,8.5
88.5,24.2,15.3,14.3,8.6
89.5,23.6,14.8,15.3,8.9
91.7,23.7,15.0,14.4,8.5
88.0,21.5,13.2,15.5,9.2
88.0,20.2,13.4,14.7,8.7
92.7,19.4,13.2,14.8,9.1
90.6,19.3,11.9,15.3,9.1
88.3,18.4,11.7,15.5,9.1
93.9,18.2,10.9,15.4,9.2
94.6,16.6,9.8,15.4,9.0
91.3,16.6,9.8,15.7,8.5
89.5,16.6,9.1,13.8,9.0
75.6,17.2,8.9,12.8,9.3
51.7,20.2,9.1,11.7,9.4
34.0,24.1,8.8,10.3,9.6
28.4,27.1,8.9,9.3,9.5
24.9,31.1,9.2,9.2,10.0
22.9,31.8,8.6,8.5,10.4
22.3,36.2,8.8,7.5,10.6
22.7,35.0,8.7,7.1,11.5
24.0,36.6,8.2,6.7,11.4
25.2,34.0,7.3,6.5,12.7
22.7,37.9,7.1,5.9,12.1
21.2,46.5,7.4,5.2,13.3
19.7,72.8,7.7,4.7,10.8
17.9,87.4,7.8,4.8,9.1
15.7,93.9,9.4,4.5,8.3
14.9,87.1,10.6,4.6,6.7
13.8,85.4,11.7,4.5,6.2
14.1,66.7,11.1,4.2,5.5
13.0,53.5,13.1,4.3,5.3
13.4,44.9,16.0,4.1,4.4
18.2,34.7,19.1,4.3,4.0
21.2,29.0,24.8,4.8,3.7
27.5,26.3,30.4,4.6,3.7
31.2,25.2,36.9,4.8,3.3
43.4,22.4,50.8,4.9,3.2
83.5,22.0,83.4,5.5,3.1
101.7,20.4,88.2,5.9,2.8
105.3,19.6,85.1,6.1,2.8
104.4,17.3,84.5,6.9,2.7
101.9,18.1,81.7,7.1,2.7
107.6,17.7,83.6,7.2,2.8
98.1,17.0,81.7,7.3,2.7
103.4,17.9,87.4,7.2,3.0
97.9,17.6,82.5,7.6,2.9
105.5,17.5,82.5,7.5,3.0
100.5,17.6,84.8,7.6,3.0
101.9,17.7,83.5,7.4,3.0
102.9,16.4,85.0,7.8,3.1
101.2,16.2,82.3,7.9,3.3
105.9,16.3,79.9,8.0,3.4
100.9,16.6,77.2,8.2,3.1
12.1,16.2,76.3,7.9,3.5
12.0,16.2,76.0,8.6,3.3
12.1,16.6,77.0,8.5,3.6
11.7,15.9,78.4,8.5,3.7
11.3,16.8,76.6,8.4,3.7
11.6,16.2,78.4,8.7,3.5
11.6,16.8,77.9,8.4,3.7
11.7,15.8,71.8,8.5,3.8
11.6,15.6,77.8,8.6,4.0
11.2,15.1,76.0,8.7,3.7
10.8,16.0,75.0,8.9,4.1
11.2,16.3,72.4,9.2,3.9
11.3,15.5,70.9,9.1,4.3
11.4,15.6,69.6,9.5,4.3
10.7,15.4,71.9,9.9,4.3
11.3,15.4,67.3,9.7,4.2
10.8,15.6,71.4,9.7,4.5
10.3,15.9,68.0,9.5,4.2
10.5,15.7,69.2,10.0,4.6
10.3,14.9,68.7,9.5,4.6
11.0,15.4,68.3,10.6,4.5
11.0,15.0,65.1,9.8,4.4
10.9,14.1,63.8,10.1,4.8
10.5,14.2,62.4,10.1,4.7
10.1,14.4,63.8,10.1,4.7
9.9,14.0,66.4,10.6,5.0
10.4,14.5,62.7,11.1,4.9
10.0,14.9,62.9,10.3,5.2
10.0,14.5,63.1,11.0,5.1
10.5,14.8,58.9,10.8,5.4
9.9,14.2,60.8,10.8,5.0
10.1,13.8,59.4,11.4,5.3
9.4,13.5,59.0,10.9,5.1
9.9,14.4,60.1,11.3,5.6
9.7,14.5,59.5,11.4,5.3
9.5,13.1,57.3,11.2,5.5
9.2,13.5,58.1,11.3,5.8
9.8,13.9,57.8,12.1,5.6
9.3,14.0,56.1,12.2,5.5
9.2,13.3,54.8,11.6,5.8
9.5,13.5,53.2,12.0,6.1
8.9,12.8,56.9,11.9,5.9
9.7,12.7,53.6,12.4,6.0
9.3,12.9,55.5,12.5,5.8
9.4,13.3,54.2,12.8,6.2
8.8,12.6,52.4,12.4,5.9
8.8,13.0,51.8,12.6,6.3
8.5,12.6,51.6,13.2,6.3
9.3,13.2,52.7,12.9,6.1
8.9,12.3,49.8,12.8,6.1
8.7,12.3,47.3,12.4,6.1
8.9,13.1,48.8,12.8,6.6
8.7,12.7,50.1,13.6,6.7
8.6,11.9,46.5,13.8,6.3
8.5,12.1,44.9,13.4,6.7
8.8,12.6,46.9,13.0,7.0
8.6,12.2,44.3,13.6,6.7
8.0,11.5,43.8,13.7,7.2
8.3,12.0,43.5,14.3,6.9
8.5,11.9,42.9,13.8,7.0
8.3,11.6,43.7,14.0,7.4
7.9,11.4,43.4,14.2,7.1
8.2,12.0,40.5,13.8,7.2
7.8,12.1,42.3,13.9,7.5
8.0,11.5,41.5,14.9,7.1
7.7,11.5,39.2,14.0,7.3
7.7,11.5,38.7,13.9,7.3
7.7,11.2,37.8,14.5,7.3
7.4,10.9,38.3,15.4,7.3
7.5,11.2,39.7,14.8,7.6
7.6,11.3,36.5,14.6,7.7
7.7,10.4,38.4,14.4,7.4
7.0,10.7,35.3,15.8,7.5
7.2,10.7,36.8,15.0,8.0
7.0,10.5,34.0,16.1,7.7
7.4,10.5,34.7,15.4,7.9
6.9,10.3,35.7,15.1,8.0
7.3,10.9,33.8,15.9,8.2
7.1,10.6,31.4,16.0,8.5
6.8,10.2,30.9,16.2,8.0
6.8,10.5,30.3,16.3,8.4
7.0,10.3,31.0,16.7,8.7
6.5,10.4,29.9,16.4,8.7
6.7,10.2,30.5,16.3,8.2
6.9,9.8,29.2,16.8,8.3
