6.6,11.8,30.6,13.8,8.2
6.2,11.9,30.5,14.1,8.6
6.7,12.1,29.5,13.7,8.0
6.6,11.3,29.5,13.9,8.0
6.5,11.4,28.7,14.0,8.8
6.6,12.0,28.5,13.4,8.4
6.3,11.1,28.5,13.3,8.5
6.4,11.5,27.6,14.0,8.4
6.9,12.1,26.3,13.4,8.5
6.5,11.3,24.6,13.5,8.6
6.7,12.1,25.0,13.6,8.2
6.4,12.1,25.5,14.1,8.2
6.4,11.3,23.5,14.0,8.7
6.5,11.5,22.4,13.1,8.5
6.7,11.2,23.4,13.2,8.0
6.8,11.6,22.4,13.0,8.7
6.7,12.1,20.7,13.0,8.3
6.5,12.0,21.4,13.1,8.7
6.7,12.2,20.4,13.4,8.4
