-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
7.2,12.9,99.1,13.0,7.7
7.6,12.0,102.2,13.7,8.2
7.6,13.0,93.4,13.3,8.2
7.5,12.6,98.8,13.6,7.9
7.6,12.8,97.7,13.2,7.8
7.8,11.8,93.3,13.6,8.2
7.1,11.8,96.1,14.0,7.8
7.1,12.8,97.6,13.4,8.0
7.7,11.9,97.3,13.3,8.0
7.4,12.0,98.0,13.6,7.9
7.1,12.8,93.9,13.7,8.2
7.6,12.5,98.4,13.8,8.1
7.2,12.7,95.0,13.5,7.8
7.5,12.6,90.7,13.0,8.3
7.1,11.9,91.1,13.5,7.7
7.0,12.4,89.2,13.5,7.9
7.0,11.9,92.2,13.3,8.0
7.1,12.6,93.5,13.7,7.6
7.5,11.9,87.5,13.2,8.3
7.5,12.2,92.6,14.1,7.7
7.4,11.8,84.6,14.0,7.7
7.4,12.2,84.1,13.6,7.6
7.4,11.6,86.1,14.0,7.8
7.5,12.2,85.4,13.3,8.2
7.4,11.4,83.0,13.6,7.8
7.3,11.5,88.0,14.1,8.3
7.5,12.1,87.2,13.3,8.4
6.9,11.8,87.7,13.7,7.7
7.4,11.7,83.0,13.7,8.0
7.3,12.4,80.2,13.2,8.2
6.8,11.5,86.0,14.2,7.7
7.1,11.5,78.6,13.6,8.3
7.0,12.1,79.5,13.4,7.8
7.4,11.8,83.6,14.1,7.8
7.3,12.0,79.6,13.8,7.9
7.4,12.3,79.3,14.0,8.1
7.1,12.0,81.0,13.3,7.7
7.0,12.1,79.8,13.9,7.8
7.1,11.2,80.4,14.0,7.8
6.9,11.5,77.4,14.1,8.3
7.2,11.2,78.1,13.2,8.2
7.1,11.2,79.1,14.5,8.5
7.1,12.0,75.6,13.8,8.4
7.2,11.3,72.9,14.3,8.3
6.8,11.1,75.9,14.4,8.4
7.2,12.1,77.1,13.7,8.1
7.2,11.8,76.6,14.2,7.8
6.6,11.0,76.3,14.4,8.4
6.9,12.0,70.3,14.4,8.2
6.8,11.4,69.8,13.8,8.4
6.7,12.0,70.3,13.8,8.4
7.2,11.7,67.2,13.6,8.3
7.1,12.0,71.2,13.3,8.1
7.1,10.9,68.8,14.4,8.2
6.7,11.7,67.5,13.5,8.2
6.8,11.4,65.7,13.6,8.3
6.7,11.7,66.8,14.0,8.3
6.7,11.2,65.5,14.3,7.9
7.0,11.4,64.3,13.6,8.2
7.1,11.0,65.8,13.5,8.3
6.5,11.8,63.4,14.1,7.9
6.5,10.7,62.9,14.3,8.5
7.1,10.9,66.7,13.7,8.4
6.8,11.2,62.9,14.0,7.9
6.8,11.3,60.1,14.5,8.0
6.9,10.8,65.0,14.2,8.3
6.6,11.0,63.0,13.8,8.4
6.8,11.4,62.8,14.4,7.9
6.6,11.5,60.5,14.1,8.2
6.6,11.7,57.5,14.7,8.2
6.6,11.3,61.2,14.4,8.6
6.6,11.5,61.3,13.6,8.5
6.5,11.3,60.5,14.1,8.6
6.4,10.7,59.3,14.0,8.0
6.7,11.0,58.3,14.6,8.7
6.5,11.1,53.8,14.1,8.1
6.4,11.4,55.3,13.5,8.5
6.3,10.5,53.3,14.1,8.5
6.8,11.5,53.7,13.5,8.3
6.6,11.1,52.4,13.5,8.2
6.5,10.9,55.7,14.7,8.2
6.7,11.4,53.4,13.8,8.6
6.7,11.1,50.9,13.8,8.3
6.4,10.5,49.1,14.2,8.8
6.2,10.7,50.6,14.0,8.1
6.6,10.8,52.4,14.7,8.5
6.5,10.7,50.6,14.2,8.2
6.7,10.3,48.0,13.6,8.1
6.5,10.3,48.4,13.9,8.1
6.7,10.3,45.9,14.7,8.7
6.5,10.9,45.7,14.5,8.6
6.5,10.6,47.2,14.8,8.4
6.3,10.6,48.1,14.7,8.3
6.3,10.8,46.1,14.1,8.7
6.4,10.4,46.6,14.4,8.5
6.0,10.2,44.0,14.7,8.3
6.6,10.4,43.7,14.2,8.2
6.1,10.5,42.6,14.4,8.3
6.4,10.6,42.9,14.7,8.6
6.5,10.6,42.7,13.7,8.9
6.1,10.6,40.5,14.5,8.4
6.0,10.5,40.3,14.0,8.5
6.4,10.8,38.4,14.4,8.6
6.2,10.4,37.9,14.3,8.5
6.5,10.1,38.2,13.7,8.2
6.1,10.9,36.9,13.8,8.2
5.9,10.5,37.3,14.6,8.7
6.1,10.0,37.4,13.8,8.9
6.3,10.4,35.2,14.7,8.4
6.0,10.8,34.9,14.6,8.8
6.1,10.5,37.3,14.2,8.2
6.3,11.1,35.4,14.7,8.6
6.2,11.1,33.9,14.0,8.6
6.1,10.4,35.2,14.0,8.3
6.1,10.8,31.7,15.2,8.9
6.2,10.2,33.9,13.8,8.6
5.9,10.2,32.4,14.2,8.8
5.9,10.5,32.2,14.1,8.8
6.0,10.2,31.5,14.7,8.6
6.0,10.3,29.2,14.4,8.5
6.1,43.7,29.4,15.1,8.5
5.9,45.5,29.2,14.8,8.5
5.8,42.3,27.5,14.5,8.9
5.8,42.7,27.5,13.9,8.7
6.0,39.6,26.9,15.0,8.4
5.8,39.0,27.8,15.1,8.8
6.2,40.5,25.6,14.0,8.5
6.0,38.5,26.6,14.5,8.9
5.8,38.2,24.5,15.0,9.1
6.2,38.6,24.3,14.1,8.9
6.1,37.7,23.0,14.5,8.6
6.0,35.9,22.7,14.0,9.1
6.4,35.9,22.2,14.5,8.5
6.1,33.8,21.5,15.1,9.0
6.3,32.7,20.3,15.1,8.7
6.0,32.9,20.2,14.0,8.6
5.6,30.1,20.5,14.4,9.0
6.1,31.6,20.6,14.9,9.0
58.5,30.4,20.0,15.1,8.4
34.8,29.5,17.7,15.1,8.8
19.5,29.1,17.7,15.9,9.2
11.7,33.6,18.1,17.2,9.2
5.8,35.0,17.2,20.9,8.8
6.5,42.9,17.8,21.1,9.4
7.1,52.5,18.4,18.7,9.7
7.6,70.7,20.2,17.8,10.6
7.9,93.6,21.7,17.4,11.5
9.0,94.3,21.4,16.4,12.8
8.0,92.0,22.1,17.0,13.0
8.4,88.3,22.3,15.5,13.2
7.9,89.8,22.6,16.2,14.0
8.4,93.4,21.8,15.3,15.5
8.4,88.9,21.2,14.9,16.3
8.0,90.7,22.7,14.6,17.2
6.9,90.2,21.9,14.6,16.6
6.5,88.7,21.7,14.1,18.3
6.3,88.4,19.9,13.1,18.1
5.3,83.8,19.1,12.9,18.2
5.9,83.5,20.2,11.9,19.9
6.2,90.4,19.0,12.4,18.4
5.9,89.0,20.8,12.0,17.4
5.2,60.2,22.5,11.6,16.4
5.3,42.8,24.0,12.2,15.2
5.4,35.8,25.1,11.1,14.3
5.6,33.5,25.1,11.8,13.8
5.9,31.9,26.8,11.4,13.4
6.3,31.1,26.6,10.7,12.3
6.7,32.1,26.4,10.5,12.6
7.0,33.4,25.3,10.7,12.4
6.9,34.3,25.6,10.2,11.9
7.7,32.8,24.4,10.1,11.4
7.8,35.0,24.0,9.0,11.0
7.7,35.6,23.9,8.9,10.6
8.1,35.1,22.5,8.8,10.5
8.5,37.4,21.8,8.2,9.4
8.9,39.5,22.1,7.9,9.5
9.5,36.8,21.2,8.2,9.1
9.2,32.1,23.9,7.9,8.8
8.3,24.9,28.6,8.6,8.3
8.8,23.7,35.9,8.6,7.8
8.6,22.2,38.2,8.5,7.1
9.1,20.9,42.2,8.4,7.2
9.0,21.2,45.0,8.4,7.1
8.9,21.0,47.4,8.4,6.7
9.3,19.6,46.2,8.2,6.7
9.3,21.5,49.9,8.3,6.3
9.0,20.3,48.1,8.3,6.1
9.4,20.3,51.0,7.8,6.1
9.7,21.9,46.6,8.2,6.0
9.9,21.3,46.4,7.8,5.6
9.9,21.0,46.1,7.7,6.0
9.4,21.3,46.5,7.4,5.5
9.6,21.9,44.8,7.5,5.2
10.1,20.0,55.4,7.2,5.2
10.0,19.8,68.4,7.7,5.3
10.0,17.3,68.4,8.1,5.1
9.8,16.9,69.5,9.1,4.8
10.5,15.5,69.7,9.6,5.0
9.9,15.0,70.4,9.5,5.1
10.2,15.6,72.4,10.4,4.9
10.2,15.5,70.0,10.2,4.9
10.0,15.0,65.4,10.8,5.2
10.6,14.0,69.3,10.1,4.8
10.2,14.9,66.9,10.9,4.8
9.8,15.0,65.9,11.3,5.0
10.3,14.5,67.2,11.4,5.0
9.6,14.7,63.8,11.6,5.4
9.9,14.2,63.0,11.3,5.4
10.1,13.4,66.3,11.7,5.4
9.5,13.5,66.7,10.9,5.6
9.9,13.5,62.0,11.8,5.4
9.2,14.2,63.3,11.6,5.3
9.4,14.0,64.6,11.7,5.4
9.7,14.0,59.0,11.8,5.4
9.0,13.1,59.6,11.5,5.5
9.5,13.6,61.5,12.2,5.8
8.9,13.5,59.5,12.2,5.8
8.9,13.4,57.0,12.2,6.1
9.7,13.0,57.1,11.8,6.2
9.6,12.8,57.7,11.8,5.9
8.9,12.8,59.7,12.4,6.1
9.0,12.8,58.4,12.7,5.9
8.9,12.4,58.1,12.9,6.0
8.9,13.1,54.4,12.8,6.2
8.4,12.2,57.0,12.2,6.5
8.4,13.1,52.9,12.3,6.6
8.6,12.9,53.9,13.3,6.5
8.9,12.8,55.3,12.6,6.5
9.0,12.8,51.4,12.7,6.6
8.9,12.1,50.8,13.1,6.4
8.6,11.7,52.2,13.0,6.4
8.2,11.6,51.7,12.8,6.7
8.1,12.6,52.4,13.5,6.9
8.7,12.6,47.8,14.3,6.7
8.7,12.2,47.9,14.2,6.9
8.0,11.7,46.5,14.2,6.7
8.0,12.1,50.6,13.6,7.0
8.3,11.3,45.8,13.9,7.3
8.3,12.0,47.6,14.8,7.2
8.0,12.2,48.0,14.1,7.5
7.5,11.0,47.5,13.7,7.0
7.7,10.9,44.1,14.9,7.3
7.5,11.7,46.7,15.1,7.1
7.4,11.0,45.8,14.2,7.1
7.5,11.5,42.3,14.2,7.3
7.6,10.7,44.5,14.8,7.9
7.3,11.1,44.4,15.4,7.8
7.6,11.4,44.0,14.8,7.5
7.2,11.0,41.1,15.1,7.9
7.7,10.7,40.0,14.5,7.7
7.4,10.7,40.8,15.8,8.0
7.2,10.8,39.0,14.9,8.3
7.5,10.1,38.5,14.8,8.3
7.3,10.6,39.2,15.4,8.3
7.0,10.2,37.5,15.0,7.7
6.7,10.6,35.5,15.7,8.3
6.9,10.8,37.6,15.8,8.6
6.7,10.5,35.3,15.5,8.1
6.8,10.3,37.1,15.4,8.5
6.9,9.8,35.0,15.5,8.1
6.3,10.3,35.8,15.6,8.4
6.6,10.1,34.5,16.8,8.5
6.6,9.9,34.4,16.8,8.4
6.5,9.9,31.9,16.2,9.0
6.6,9.9,31.1,16.3,9.0
6.1,9.5,32.2,16.7,8.4
6.2,9.7,30.5,17.3,9.1
6.4,9.5,31.5,17.2,8.5
6.1,9.7,28.1,17.3,9.0
6.4,9.2,28.9,17.6,9.2
5.9,9.2,28.9,16.6,8.7
6.2,8.7,26.5,16.9,9.2
5.9,8.9,27.1,17.9,8.7
5.9,8.5,25.8,18.1,9.0
5.7,9.3,27.0,17.6,9.7
5.7,8.7,26.4,17.6,9.7
5.5,8.7,24.4,18.5,9.5
5.7,8.4,24.7,17.2,9.9
5.3,8.3,22.7,17.8,9.2
5.3,8.3,22.2,18.6,9.9
5.5,8.8,22.5,17.3,9.8
5.3,7.9,21.0,17.8,10.1
